품목,등급,단량,단위,평균가
우엉(기타),특(1등            ,10,kg,10333
우엉(기타),없음              ,1,kg,2500
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,10,kg,12000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,10,kg,12000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,2,kg,14000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,2,kg,14000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,2,kg,9000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,1,kg,2500
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,10,kg,12000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,2,kg,10000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,10,kg,12000
우엉(기타),특(1등            ,4,kg,10000
우엉(기타),특(1등            ,10,kg,12000
우엉(우엉채),특(1등            ,4,kg,24000
우엉(우엉채),특(1등            ,1,kg,2500
우엉(우엉채),특(1등            ,4,kg,24000
우엉(우엉채),특(1등            ,2,kg,14000
우엉(우엉채),특(1등            ,2,kg,24000
우엉(우엉채),특(1등            ,2,kg,14000
우엉(우엉채),특(1등            ,4,kg,24000
우엉(우엉채),특(1등            ,4,kg,24000
우엉(우엉채),특(1등            ,1,kg,2500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),없음              ,1,kg,3000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,10,kg,8500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),없음              ,1,kg,3000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,14750
우엉대(우엉대(일반)),없음              ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,10,kg,85000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),없음              ,4,kg,13000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,1,kg,3000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,15,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,2,kg,11500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,16155
우엉대(우엉대(일반)),특(1등            ,10,kg,10000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,15,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,17000
우엉대(우엉대(일반)),특(1등            ,1,kg,2500
우엉대(우엉대(일반)),특(1등            ,4,kg,14750
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,10,kg,9000
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,2,kg,10250
우엉대(우엉대(일반)),특(1등            ,4,kg,16500
우엉대(우엉대(일반)),특(1등            ,4,kg,17000
우엉대(우엉대(일반)),특(1등            ,4,kg,17000
우엉대(우엉대(일반)),특(1등            ,4,kg,17000
우엉대(우엉대(일반)),특(1등            ,10,kg,7500
원추리(원추리(일반)),특(1등            ,1,kg,1000
유채(식용),특(1등            ,4,kg,2000
유채(식용),특(1등            ,5,kg,2500
유채나물(유채나물(일반)),특(1등            ,4,kg,3500
음나무순(음나무순(일반)),특(1등            ,1,kg,16000
음나무순(음나무순(일반)),특(1등            ,3,kg,40000
익모초(익모초(일반)),특(1등            ,2,kg,3000
자두(기타),특(1등            ,0.5,kg,6000
자두(기타),특(1등            ,1.5,kg,25244
자두(대석),특(1등            ,1.5,kg,21333
자두(대석),특(1등            ,1.5,kg,25000
자두(대석),특(1등            ,1.5,kg,26639
자두(대석),특(1등            ,1.5,kg,20531
자두(대석),없음              ,1.5,kg,5000
자두(대석),특(1등            ,1.5,kg,23000
자두(자두),상(2등            ,6,kg,6000
자두(자두),상(2등            ,6,kg,8500
자두(자두),상(2등            ,6,kg,9000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,15,kg,20000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,15,kg,19000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,16,kg,48000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,15,kg,45000
"자몽(그레이프푸룻,자몽(일반))",상(2등            ,15,kg,30000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,16,kg,46000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,18,kg,16000
"자몽(그레이프푸룻,자몽(일반))",없음              ,16,kg,24000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,16,kg,48000
"자몽(그레이프푸룻,자몽(일반))",없음              ,16,kg,24000
"자몽(그레이프푸룻,자몽(일반))",특(1등            ,16,kg,48000
"자몽(그레이프푸룻,자몽(일반))",상(2등            ,15,kg,8000
자몽(자몽(수입)),상(2등            ,15,kg,30000
자몽(자몽(수입)),상(2등            ,15,kg,24800
자몽(자몽(수입)),상(2등            ,15,kg,37000
자몽(자몽(수입)),상(2등            ,15,kg,20000
자몽(자몽(수입)),상(2등            ,15,kg,29815
적채(적채(일반)),특(1등            ,5,kg,8000
적채(적채(일반)),특(1등            ,8,kg,17000
적채(적채(일반)),특(1등            ,10,kg,17909
적채(적채(일반)),특(1등            ,8,kg,15462
적채(적채(일반)),상(2등            ,8,kg,15714
적채(적채(일반)),특(1등            ,10,kg,10800
적채(적채(일반)),특(1등            ,5,kg,8000
적채(적채(일반)),특(1등            ,8,kg,22000
적채(적채(일반)),없음              ,10,kg,9000
적채(적채(일반)),특(1등            ,10,kg,17000
적채(적채(일반)),상(2등            ,8,kg,18000
적채(적채(일반)),없음              ,10,kg,10000
적채(적채(일반)),특(1등            ,10,kg,14037
적채(적채(일반)),특(1등            ,5,kg,8000
적채(적채(일반)),특(1등            ,8,kg,18553
적채(적채(일반)),상(2등            ,8,kg,19000
적채(적채(일반)),특(1등            ,10,kg,19375
적채(적채(일반)),없음              ,8,kg,12000
적채(적채(일반)),특(1등            ,8,kg,16000
적채(적채(일반)),없음              ,5,kg,7000
적채(적채(일반)),특(1등            ,8,kg,17360
적채(적채(일반)),상(2등            ,8,kg,13000
적채(적채(일반)),특(1등            ,10,kg,16500
적채(적채(일반)),특(1등            ,8,kg,17393
적채(적채(일반)),상(2등            ,8,kg,12500
적채(적채(일반)),특(1등            ,10,kg,13500
적채(적채(일반)),없음              ,8,kg,15000
적채(적채(일반)),특(1등            ,8,kg,10000
적채(적채(일반)),상(2등            ,8,kg,17000
적채(적채(일반)),특(1등            ,10,kg,19250
적채(적채(일반)),없음              ,5,kg,7000
적채(적채(일반)),없음              ,8,kg,12000
적채(적채(일반)),없음              ,10,kg,10000
적채(적채(일반)),특(1등            ,10,kg,90056
적채(적채(일반)),없음              ,5,kg,7000
적채(적채(일반)),특(1등            ,10,kg,20000
적채(적채(일반)),없음              ,5,kg,7000
적채(적채(일반)),특(1등            ,8,kg,16500
적채(적채(일반)),특(1등            ,10,kg,19500
적채(적채(일반)),특(1등            ,8,kg,8837
적채(적채(일반)),특(1등            ,10,kg,6000
적채(적채(일반)),특(1등            ,5,kg,12000
적채(적채(일반)),특(1등            ,8,kg,6182
적채(적채(일반)),특(1등            ,2,kg,10000
적채(적채(일반)),특(1등            ,5,kg,7000
적채(적채(일반)),특(1등            ,8,kg,13713
적채(적채(일반)),상(2등            ,8,kg,15063
적채(적채(일반)),특(1등            ,10,kg,5000
적채(적채(일반)),특(1등            ,5,kg,8000
적채(적채(일반)),특(1등            ,8,kg,10729
적채(적채(일반)),상(2등            ,8,kg,11000
적채(적채(일반)),특(1등            ,10,kg,10833
적채(적채(일반)),특(1등            ,16,kg,11923
적채(적채(일반)),특(1등            ,5,kg,5000
적채(적채(일반)),특(1등            ,8,kg,8000
적채(적채(일반)),특(1등            ,10,kg,7885
적채(적채(일반)),특(1등            ,8,kg,8112
적채(적채(일반)),상(2등            ,8,kg,8825
적채(적채(일반)),특(1등            ,5,kg,6000
적채(적채(일반)),특(1등            ,8,kg,8000
적채(적채(일반)),특(1등            ,10,kg,8000
적채(적채(일반)),특(1등            ,16,kg,13308
적채(적채(일반)),상(2등            ,16,kg,16000
적채(적채(일반)),특(1등            ,5,kg,7000
적채(적채(일반)),특(1등            ,16,kg,15000
전분 및 사료제조(곤약),특(1등            ,8,kg,23500
전분 및 사료제조(곤약),특(1등            ,10,kg,21000
전분 및 사료제조(곤약),특(1등            ,10,kg,21000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,8,kg,23000
전분 및 사료제조(곤약),특(1등            ,10,kg,21000
전분 및 사료제조(곤약),특(1등            ,8,kg,23000
전분 및 사료제조(곤약),특(1등            ,8,kg,24000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),없음              ,8,kg,24000
전분 및 사료제조(곤약),특(1등            ,10,kg,21000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(곤약),특(1등            ,10,kg,22000
전분 및 사료제조(기타),특(1등            ,4,kg,10500
전분 및 사료제조(기타),특(1등            ,5,kg,9500
전분 및 사료제조(기타),특(1등            ,4,kg,10750
전분 및 사료제조(기타),특(1등            ,4,kg,10333
전분 및 사료제조(기타),특(1등            ,4,kg,10800
전분 및 사료제조(기타),특(1등            ,4,kg,10333
전분 및 사료제조(기타),특(1등            ,4,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10400
전분 및 사료제조(기타),특(1등            ,4,kg,10750
전분 및 사료제조(기타),특(1등            ,4,kg,10600
전분 및 사료제조(기타),특(1등            ,4,kg,10250
전분 및 사료제조(기타),특(1등            ,4,kg,10500
전분 및 사료제조(기타),특(1등            ,6,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10000
전분 및 사료제조(기타),특(1등            ,4,kg,10667
전분 및 사료제조(기타),특(1등            ,4,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10000
전분 및 사료제조(기타),특(1등            ,4,kg,10750
전분 및 사료제조(기타),특(1등            ,6,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10250
전분 및 사료제조(기타),특(1등            ,6,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10500
전분 및 사료제조(기타),특(1등            ,4,kg,10667
전분 및 사료제조(기타),특(1등            ,5,kg,9500
전분 및 사료제조(기타),특(1등            ,4,kg,10750
전분 및 사료제조(기타),특(1등            ,4,kg,10250
전분 및 사료제조(기타),특(1등            ,4,kg,10333
전분 및 사료제조(기타),특(1등            ,4,kg,11000
전분 및 사료제조(기타),특(1등            ,4,kg,10500
